mod_type	logFC after training	SE training	P-value training	I2	Gene
base_model	-0.00433697175156032	0.00366199199986951	0.236286264946025	0.00242870201869318	POLI
base_model	0.00769482180221709	0.00197684748014002	9.92282989155372e-05	2.32140461902019	C18orf54
base_model	-0.00100847965823878	0.00188983698063716	0.593595369348589	16.5073592733212	RAB27B
base_model	-0.00364671684512769	0.00169941960290539	0.031884136040975	7.38977246260565	WDR7
base_model	-0.000722143787340223	0.00137606186161912	0.599729040981322	0.920903871077871	ST8SIA3
base_model	0.00135964318892213	0.0019380597212807	0.482960682230911	24.1104588170462	ONECUT2
base_model	-0.0467213323954398	0.0241277781413162	0.0528171936312062	NA	NEDD4L
prop_males	0.110950234746979	0.0226772698634476	9.95253678096306e-07	18.7920313886729	MALT1
base_model	-0.0265473995721293	0.01217568108215	0.0292305946912732	63.3059633232382	ZNF532
training;prop_males	0.169866401263269	0.0318068623904788	9.26607989503655e-08	0	SEC11C
base_model	0.0101511664028035	0.00431252920572577	0.0185787217144558	0.0853113624361915	PMAIP1
prop_males	0.0413537774676177	0.0179281284306555	0.0210747753625038	0	RELCH
base_model	-0.0575954622217373	0.0200754121054271	0.00411829849063096	90.8366231774749	ZCCHC2
base_model	-0.00583996562900179	0.00158609754301894	0.000231437471425167	4.75984356270696	PHLPP1
base_model	-0.000217224013792973	0.00137326010975915	0.874313970578329	0	SERPINB5
base_model	1.09054322232311e-06	0.00137228514627873	0.999365928057479	0	SERPINB11
base_model	0.000250209625027475	0.00134212966902532	0.852109676860026	0	SERPINB2
base_model	0.033448417002877	0.0159550259300791	0.0360450522940219	NA	SERPINB8
avg_age	-0.106773827084069	0.0390499472046235	0.00625152161547286	NA	CCDC102B
base_model	0.0012164358800519	0.0108228771039142	0.910510321608992	NA	DOK6
base_model	-0.0157799837085567	0.0313566036401506	0.614793605956349	89.8193619861424	SOCS6
base_model	0.0330200218730766	0.0233107456636751	0.156624763264247	68.5897519265952	TIMM21
base_model	0.0421740426275434	0.00946251536912318	8.31305115070125e-06	39.2313439376885	CNDP2
base_model	-0.0173174732081826	0.00565903743077905	0.00221230103139804	NA	ZNF407
base_model	-0.0158439376356132	0.0252827260466121	0.530875269267821	94.3943012638536	TSHZ1
base_model	-0.00164432896600339	0.00152926937720497	0.282268063619175	1.55420028033314	ZNF236
prop_males	0.0625694944521081	0.0195885247325456	0.00140223184478173	0	ATP9B
prop_males	0.0488831257082273	0.0273429989785779	0.0738123411585165	67.6443163349456	NFATC1
base_model	-0.000803954955893677	0.00148883816889562	0.589205210470238	3.14283613761775	KCNG2
base_model	0.00384117001450045	0.0167357595608877	0.818465777033597	NA	RBFA
base_model	-0.000487345564529062	0.00318086649044195	0.878231429996315	0.515834716321357	ADNP2
avg_age	0.642748824702621	0.191073466636061	0.000768540606507319	NA	COLEC12
base_model	-0.013787296066924	0.0180804764840448	0.445730865518628	84.3443825154945	ENOSF1
base_model	0.0674593886604453	0.0200202592610848	0.000752893370519249	NA	YES1
base_model	0.0215641139168614	0.00390214681686817	3.27207546991761e-08	11.3979858567508	METTL4
base_model	0.0077026317875623	0.00232463370659885	0.000921420598759039	20.9477379143474	LPIN2
base_model	-0.0834028127076747	0.0275795106774461	0.002493855185441	NA	MYOM1
base_model	-0.00180552043838159	0.00381941107213229	0.63641137975691	69.9249063661959	DLGAP1
base_model	0.0581646569331027	0.0282780179941184	0.0396972010887035	NA	EPB41L3
base_model	-0.000545710276378213	0.00138343114088187	0.693240371109037	0	L3MBTL4
base_model	0.0214232850740947	0.0117186292651584	0.0675286689322441	76.1501686428607	PPP4R1
base_model	5.08742041211301e-05	0.00143970966811514	0.971811472186992	1.4675648098118	PIEZO2
base_model	0.0131200954083215	0.0184087715971974	0.476025906244053	NA	MPPE1
prop_males	0.0425695558339948	0.0228808772346222	0.0628167722190625	29.3188959298017	ADGRA3
base_model	0.00536140678584516	0.0170994181464506	0.753867982877055	75.5013175428612	AFG3L2
base_model	0.0224007561897605	0.0186832193261453	0.230536765551894	93.8406573838173	SPIRE1
base_model	-0.00798980392802499	0.0025469040358262	0.00170648194772375	2.62357494104975	CEP76
base_model	-0.00231201902659751	0.00152659459887755	0.129900483850513	3.90089167911545	PTPN2
avg_age	0.202645269416302	0.0643729707706914	0.00164399054459534	72.4017834797989	FAM210A
base_model	-0.00717382502953049	0.00182672801215275	8.59603092358208e-05	7.82082353695289	ZNF519
base_model	0.000432352175016378	0.00157626833372937	0.783862971065212	4.6727748307976	LINC00314
base_model	-0.0115285542983528	0.00813981106180934	0.156682658230644	84.8321475056812	ROCK1
prop_males	0.0603072645178491	0.0211445501338884	0.00434256645030698	0.0631622532948821	ESCO1
base_model	-0.00588043480101355	0.0071032714417689	0.4077561289874	22.7348129084936	ABHD3
base_model	0.000504807669883584	0.00150111163935571	0.736652774453044	2.63983122522406	TMEM241
base_model	-0.00569195654797474	0.00284853217280036	0.0456942373946318	3.81682464814312	NPC1
base_model	0.15765537801135	0.0675559648546386	0.0196114183880899	NA	ANKRD29
base_model	-0.0115654747611742	0.0135945853043292	0.394913092613289	81.8343741424295	OSBPL1A
base_model	0.10734616414274	0.0394003259630112	0.00643990488763026	NA	ZNF521
base_model	5.15564394915511e-05	0.00235433331140624	0.9825288970998	0.545608646805065	SS18
base_model	0.0443793452578764	0.0220683012287996	0.0443254974645322	NA	DHFR
base_model	-0.277745863869443	0.0562582001889895	7.93397629525463e-07	81.6415403784118	AQP4
base_model	-0.000702088538131339	0.0014855778203095	0.636496440062802	2.73467884730992	CDH2
base_model	-0.00173113633171721	0.0023941366641073	0.469634843423715	28.8192673924588	DSC2
base_model	-0.00367275173933583	0.0160921987935414	0.819466029192986	NA	B4GALT6
base_model	-0.0138186049205197	0.0205527507575625	0.501362053141417	NA	TRAPPC8
base_model	-0.00168793055907534	0.00190934381926638	0.376676246287027	6.21845108304165	GAREM1
base_model	-0.000327766795117403	0.0013745452455655	0.811528434392225	0	NOL4
prop_males	0.0752641599319896	0.021892666454561	0.000586307254755403	33.9308793529792	ZSCAN30
prop_males	0.112392067753031	0.0534358067627993	0.0354386781896159	NA	ZNF24
base_model	-0.044672326231964	0.00952360068970634	2.72275784836628e-06	47.0104837050964	INO80C
base_model	-0.0245285547588336	0.0105992560876867	0.0206580145233124	40.3137709972155	RPRD1A
base_model	-0.0182440748635022	0.0182652357699739	0.317871495519246	NA	SLC39A6
base_model	0.0111141193069	0.00547464093994088	0.0423454337437892	31.6040061027669	TPGS2
base_model	-0.0263408832200212	0.0158887792675649	0.0973519330731605	66.3771497690106	RPL7A
training;prop_males	0.0307293177348104	0.0137469293924802	0.0253938114966931	0.421648128275667	EPG5
prop_males	0.198989328827187	0.153250546167022	0.194130154053146	97.0525874050181	PSTPIP2
base_model	0.0942350258525185	0.0342148570885326	0.00588333510770177	NA	ATP5F1A
base_model	0.0545754280822321	0.0283094178980848	0.0538776682756933	NA	LOXHD1
base_model	0.054930593506976	0.0294872368729968	0.0624819685434643	NA	ST8SIA5
training	-0.008732717726634	0.00565662932185053	0.122636218164653	14.30420373198	PIAS2
base_model	0.0191999322238252	0.00760282442695046	0.0115577074277148	39.8570131407832	HDHD2
avg_age	-0.0623487309711108	0.0184867052908343	0.000744551860088118	38.466588238745	SMAD2
base_model	-0.000236105435532077	0.00142372430121525	0.86828563177673	1.81482917148836	ZBTB7C
prop_males	0.0969719385376706	0.0570600598542327	0.0892304030647788	68.5734059489539	SMAD7
base_model	-0.0203936962199978	0.00683700671192122	0.00285587368098014	61.3821104765589	DYM
base_model	0.0154910851758401	0.013924394052223	0.265917156981034	45.9715487625038	C18orf32
base_model	0.0738302741422561	0.0318059610890802	0.0202721900722025	NA	ACAA2
base_model	0.00117038245534562	0.00135026981019258	0.386064352539856	0	MYO5B
base_model	-0.00844648342013883	0.00167584719991716	4.65222002201444e-07	2.37304899575711	CFAP53
base_model	-0.0195770951859474	0.0100765359257543	0.0520355157022314	69.630918930654	MBD1
training	-0.0212783206901411	0.00900927869817624	0.0181853275970691	68.6816899279992	MBD2
base_model	0.00670096683103587	0.00569923249580451	0.239688183479391	0	SNORA37
base_model	0.175855710779242	0.0532944271526194	0.000967876546338288	NA	TCF4
base_model	-0.0537494867619671	0.0160945913581825	0.000838993363588342	70.6379852405127	TXNL1
avg_age	-0.144763232497306	0.0500254119664891	0.00380617889849269	84.1686375028383	FECH
base_model	0.098774739632746	0.0183750856022066	7.63827490746948e-08	69.3518079942366	NARS1
time	0.0707839445385101	0.0154943531447354	4.91530804352095e-06	3.05515716007006	ATP8B1
base_model	-0.0799057760772449	0.0340628175115552	0.0189844699239	NA	ALPK2
base_model	-0.000519313231575697	0.00138088024698139	0.706861843283634	0.175963361962121	RAX
base_model	-0.0192499502248366	0.0103288034988586	0.0623616804946023	33.1166246172792	LMAN1
base_model	0.0317906437367761	0.0262775097074466	0.22635400315533	NA	RNF152
prop_males	0.0464016453660069	0.0144821310478381	0.00135503306215481	22.5915719732069	PIGN
base_model	-0.00133260347213034	0.0276767628575219	0.961597638588587	NA	BCL2
base_model	0.00144604289231437	0.00663319736994078	0.827428422432711	38.5940628446147	KDSR
base_model	0.0333792386390662	0.0149558895436491	0.0256251588756367	75.1831972259255	VPS4B
base_model	0.000235708001170919	0.00139649113305229	0.865965055882098	0	SERPINB4
training	-0.00410804577430384	0.0277382172376436	0.882263399878651	85.4936692818566	DSEL
prop_males	0.0866015370062664	0.0265677250025873	0.00111549004180094	57.2691044889474	RTTN
base_model	-0.000596138487410757	0.00150744395678156	0.692501135536984	8.74237799894396	NETO1
base_model	-0.000991893386913704	0.00140688488386958	0.480792744631853	0.858391624663677	FBXO15
prop_males	0.114415057750943	0.0277687716884998	3.784156079713e-05	42.7872536131243	CYB5A
base_model	-0.0230964303690912	0.0133915191457223	0.0845805102820388	53.808784984377	ZNF407-AS1
base_model	-0.00279016672831416	0.0151580976972417	0.853957729100546	53.6048584113682	PTGR3
base_model	-0.00567968247791138	0.0209757600797211	0.786565150769178	98.0614622227104	ZNF516
base_model	-0.0235886964326787	0.0127211551928679	0.0636978442074872	64.6264486926532	MBP
base_model	-0.00720144356429692	0.0140001015500033	0.606982778058808	NA	SLC66A2
base_model	-0.0102073619274381	0.012866446917722	0.427584514401968	80.8961640000926	TXNL4A
base_model	-0.00189229805692349	0.00130082749157066	0.145755674322929	0	PARD6G
base_model	-0.00210878452623031	0.00218374522519213	0.334207668292549	0	MADCAM1
base_model	0.0227461470469147	0.0285167322112165	0.425078194681249	77.186455582762	BSG
base_model	-0.0407513662598227	0.0151720469929536	0.00723238161481219	67.3929492977374	CDC34
base_model	-0.0128638256258877	0.0174568192534432	0.46118680404629	NA	GZMM
base_model	-0.00727962302206407	0.0049912337542317	0.144707819473871	14.394206819075	FGF22
base_model	0.017156928694864	0.00728503873152505	0.0185181732591215	36.6353202107771	PALM
avg_age	-0.0917120739710784	0.0449716593207846	0.0414170591850575	69.5462846253533	PTBP1
base_model	-0.0701487479302685	0.0291991054018994	0.016286641054482	23.7315372316901	CFD
base_model	0.000926030598662821	0.0131648563477978	0.943922163068984	32.8623407362561	WDR18
prop_males	0.0539856802264283	0.019933726762154	0.0067637365759234	25.2515475751587	GRIN3B
avg_age	-0.103371297187426	0.0495112667724125	0.0368128277505721	62.0122590454467	CNN2
base_model	0.0379967272332368	0.0146073613897506	0.00928971874483195	67.3698828637116	ABCA7
base_model	0.0127658084361553	0.0151074578327804	0.398110596327962	NA	ARHGAP45
base_model	-0.00938333498695668	0.014294614559917	0.5115510412183	58.2734838077393	GPX4
base_model	-0.0773207987321723	0.0167549483513664	3.93466905156297e-06	68.8161193662376	STK11
base_model	-0.0424775588830743	0.0190621663031525	0.0258558541627852	53.4602599794734	ATP5F1D
base_model	-0.0912826425394873	0.0325822681552749	0.00508491045144235	74.2057761632983	MIDN
base_model	-0.0897119867645664	0.020980775679432	1.90354932766384e-05	68.1889059421792	CIRBP
base_model	-0.00846915519209295	0.0101776144184345	0.405332414306762	42.5573247401879	PWWP3A
base_model	0.027576362570428	0.027708983539013	0.319632295464181	NA	NDUFS7
base_model	-0.0144571654342555	0.0184827696532271	0.434098856274585	NA	DAZAP1
base_model	-0.0648661901430845	0.0169566246393523	0.000130549977432597	NA	RPS15
base_model	-0.00132273486535821	0.00211093083216663	0.530913515037843	6.0153500804453	APC2
avg_age	0.119385389703108	0.0296674132916138	5.7187454814068e-05	29.5311761345091	REEP6
base_model	0.00673784759675457	0.0102424826993399	0.510645166114251	65.1312436960956	SCAMP4
base_model	-0.0117142142841886	0.00953627473568062	0.219302576667744	28.8544770323098	CSNK1G2
base_model	-0.021137924733851	0.0195701645113163	0.280093328011569	75.059605143208	IZUMO4
base_model	-0.0126167843749139	0.0124808081452044	0.312066770799437	NA	DOT1L
base_model	-0.0461123726356871	0.0162108541880206	0.00444760363915949	59.3824434345436	SF3A2
base_model	-0.00232972761695624	0.0170723806471792	0.891456229359684	85.3797178944639	OAZ1
base_model	-0.0122883544365298	0.00300775133248201	4.39702639731689e-05	0	SPPL2B
base_model	0.00902637648215024	0.0119345764908749	0.449456476250791	13.3628079737975	GADD45B
base_model	-0.0314445637032817	0.0173796504566494	0.0704083210710381	NA	THOP1
base_model	0.00570357110412924	0.00495807707516967	0.2499958304672	0.00107088685685431	ZNF555
base_model	0.00306979633380523	0.0133541172221088	0.818187818745015	42.803339306912	ZNF556
base_model	0.0148201303189964	0.0167684639184143	0.376798973266756	94.6248460052792	ZNF57
base_model	0.00383420930136635	0.00198871621253144	0.0538573500804468	3.89875190110621	TLE6
base_model	-0.0542088020400037	0.0141100130138254	0.000122101691165893	56.1824075409592	GNA11
base_model	0.00259942874729789	0.00143517453695051	0.0701055180772228	0.676187403759181	GNA15
base_model	-0.038316304661414	0.0174916616697999	0.0284845997576776	NA	NCLN
base_model	-0.131439150021302	0.026499003009077	7.04371215003026e-07	90.9582064578104	NFIC
base_model	-0.0227668101592158	0.00859826453167859	0.00810083732924283	52.4266346549933	FZR1
base_model	0.0480531586157727	0.0195479363807969	0.0139627004153769	NA	HMG20B
base_model	0.0397889747630739	0.0243665110090979	0.102482270024003	NA	GIPC3
base_model	-0.0439977416242798	0.0148266333501421	0.00300251572618866	55.6630435074299	MRPL54
base_model	-0.000675659526367038	0.00263351131790603	0.797516738219646	14.697730896948	ATCAY
base_model	0.335126642701914	0.178568148553512	0.0605532340404075	NA	NMRK2
base_model	-8.63327238597133e-06	0.00140147161650682	0.995084944212066	0	CREB3L3
base_model	0.00572749614772686	0.00177658581995961	0.00126467214525083	1.75000933802717	EBI3
base_model	-0.0412117924944674	0.00628976530984213	5.6696007133077e-11	18.1684928447724	YJU2
base_model	0.01856999604269	0.00505503485271735	0.000239190363688564	0	SHD
base_model	0.000378152218618451	0.00162958338511757	0.816495654952201	13.3206897178017	FSD1
base_model	-0.0372160844283093	0.00677597865543403	3.96607762032584e-08	38.2828664657047	CHAF1A
base_model	-0.0488702688808532	0.0135320831144577	0.000304504779857064	NA	HDGFL2
base_model	0.170048237978027	0.0605251184135164	0.00496110885523886	NA	TNFAIP8L1
base_model	-0.000275557306924469	0.0020448851863116	0.892806048596653	7.45297136525848	MIR7-3HG
base_model	-0.104031748092854	0.0241754837142061	1.6835483339984e-05	NA	FEM1A
avg_age	0.0319102383085396	0.00998338923676466	0.001391862840242	0	UHRF1
base_model	-0.0110531148629826	0.00728175704789575	0.12903490655673	NA	KDM4B
prop_males	0.0157872279713379	0.0291224120160442	0.587750365772882	20.3976629076346	SAFB
base_model	-0.0475748187877878	0.0150828761210972	0.00160923725867672	59.6274052502885	RPL36
training	0.069419374163469	0.0181866929584289	0.000135061086608226	25.8973834750664	CAPS
base_model	-0.0384239868417741	0.0162564393497751	0.0180975399179141	49.418266865273	ALKBH7
base_model	0.00606308045993178	0.004006887695903	0.13023786376748	32.187878077253	CRB3
base_model	-0.0211368999295977	0.00563798464547368	0.000177529096825576	15.8813095092012	TNFSF9
avg_age	-0.212264465531216	0.0443635518739093	1.71277909156582e-06	40.9094577509564	TRIP10
base_model	0.000920768560934844	0.0013840518352971	0.505877631936944	0	VAV1
base_model	-0.00172305877810211	0.0123749485699564	0.889262356564101	24.3372791435125	FLJ25758
base_model	-0.000362807308259095	0.00156987574889595	0.817232650203323	5.37175209253812	MBD3L2
base_model	0.0103248730255082	0.0212062029272568	0.626343475055996	NA	ARHGEF18
base_model	0.000137055985346269	0.0156243557409293	0.993001090471748	73.52162476648	MCOLN1
base_model	-0.0316572862349545	0.0120368861149808	0.00853791144896467	33.2094931231648	PNPLA6
base_model	-0.000937323335835713	0.0014058387597354	0.504940768182526	2.16104927548047	CAMSAP3
base_model	-0.00142723478816352	0.00287331858232244	0.619386521144777	15.0885769393084	MCEMP1
base_model	-0.0127190124180015	0.01069196953364	0.23420932954	42.4163493229224	EVI5L
base_model	-0.0472430596739956	0.017559056990175	0.00713399591390745	NA	MAP2K7
avg_age	0.19918078513938	0.0378752457000417	1.44947639609664e-07	0.469017533290709	SNAPC2
base_model	0.00110209957257158	0.00302916811823525	0.715985615695266	NA	CERS4
base_model	0.11173818681355	0.0944660497418824	0.236872713264651	NA	ANGPTL4
base_model	0.0135653327525518	0.018652204226192	0.467055837584192	85.9461681653646	RAB11B
base_model	-0.0537760359686212	0.0114065172249046	2.42303907803001e-06	NA	HNRNPM
base_model	-0.00432279179368066	0.0133024178590938	0.745209178539852	75.706994575692	ZNF317
base_model	-0.0106483392849317	0.00529468094812195	0.0443107780162404	29.9304167006408	OR7D2
avg_age	-0.0474824479916673	0.0266213702503961	0.0744851917055509	40.5108569432716	ZNF559
base_model	-0.0271957382120836	0.00976467300875883	0.00535087258092986	29.6224025420424	SNORA70
base_model	-0.0315576050839307	0.0113855271609482	0.00557592969235655	NA	RPL10
base_model	-0.0313134905497854	0.0154430792267508	0.042593793334498	NA	UBL5
base_model	-0.0633987408917139	0.0130010949419337	1.0803093378265e-06	41.9353243233969	PIN1
base_model	0.000761554868648591	0.00139079016979223	0.583987245009467	0.119986162544988	RDH8
base_model	0.0745701635839185	0.0250176131244242	0.00287584214962933	NA	SHFL
base_model	-0.0288704018673194	0.0268129078842271	0.281598579760287	NA	P2RY11
base_model	-0.00935170708433392	0.0215776550801684	0.664725837461673	NA	PPAN
base_model	-0.010209922398339	0.0198913741277918	0.607752733510436	NA	PPAN-P2RY11
base_model	0.0745745514331542	0.027020952146848	0.00578228190874844	NA	MRPL4
base_model	0.035854374961817	0.0133470915740573	0.00722468444097088	63.146984002969	ICAM1
base_model	0.00098077102659312	0.00178721197257012	0.583162259016011	3.63355826292171	ICAM5
base_model	0.00187092045078217	0.0167349567199234	0.910984248081003	NA	PDE4A
base_model	-0.0199581717578655	0.0124386988267155	0.108598935708772	13.6379150666953	ATG4D
base_model	-0.0571818272346264	0.0235636063775999	0.0152368073521535	NA	SLC44A2
base_model	-0.0606591921825604	0.0144082986972587	2.55350710614057e-05	NA	ILF3
base_model	-0.029336749499636	0.0152163911963883	0.0538588270215089	70.5909385379442	QTRT1
base_model	-0.0110583021492348	0.0135019820016481	0.412778854452883	NA	DNM2
base_model	-0.132031363493949	0.0170663123131878	1.02292796833605e-14	51.4559424802842	CARM1
base_model	-0.00554977599317329	0.0159474493215086	0.727837187036345	41.6523691529818	TIMM29
prop_males	0.0726667239856638	0.0376263557190264	0.0534494348927306	64.0222969786353	SMARCA4
base_model	0.0124341750954509	0.0207388767797725	0.548800343302583	NA	LDLR
base_model	0.00811939816802985	0.00720991098293363	0.26010456221457	36.30097168002	ANGPTL8
base_model	-0.0171825711028202	0.0251595324696974	0.494641742950167	NA	CCDC159
base_model	0.00234063908320079	0.0142104313865114	0.869170089271168	NA	PLPPR2
base_model	-0.0210106129515826	0.0105530487490857	0.046486170410887	52.075859126852	PRKCSH
base_model	-0.0140497925946626	0.0359656067140336	0.696059490506762	81.1271966069678	CNN1
base_model	0.000702204717211662	0.00450005296465002	0.875998610090575	20.816521155855	ZNF627
base_model	-0.0127354985512419	0.00719161314506079	0.0765803196785308	31.0212309907985	ZNF441
base_model	0.000199280053153878	0.00538595509785181	0.970485048002327	37.6998078707027	ZNF491
base_model	-0.00520930521025884	0.00472001777819641	0.269739698126697	15.4153523702495	ZNF440
base_model	0.00563676842895516	0.00166840123064725	0.000728705379702709	0	ZNF439
base_model	-0.00173725785106696	0.0032752686328839	0.595822907766662	0	ZNF700
base_model	0.0254509580434848	0.017500153795035	0.145855480192697	NA	ZNF763
base_model	-0.011399659100398	0.0348788334463181	0.74379191433319	NA	ZNF844
base_model	-0.00969846609878645	0.00426357211893696	0.0229222627137338	22.7732381605768	ZNF136
base_model	-0.00183845041908857	0.0243760551314836	0.939880274581467	NA	ZNF791
base_model	-0.0145769498046837	0.0118380878111467	0.218188187313162	NA	WDR83
base_model	-0.0117589919720933	0.0107423817117565	0.273676372964875	21.0050490427912	GET3
base_model	0.0573346017423306	0.0305819092893201	0.0608218713538661	77.0165058979966	JUNB
base_model	0.0212865124677673	0.0229757707099831	0.354198385329619	89.2410417505094	GCDH
base_model	-0.113926216187023	0.0196676153295983	6.93136901203994e-09	58.1929391309046	RAD23A
base_model	0.00136006272338363	0.00229725535046312	0.553825066725685	9.05668240708559	DAND5
base_model	-0.0778992645040806	0.0181302606229471	1.73403814775354e-05	66.3550856870012	NFIX
base_model	0.0191264587809693	0.00926388493914672	0.0389583902405982	40.5562062713696	NACC1
base_model	0.0666082966722328	0.0371420509336395	0.0729186996925841	78.0255219795602	IER2
base_model	-0.00631672229253333	0.0125903206427244	0.615869711884161	76.7369792961611	YJU2B
avg_age	-0.138108572158821	0.0452095489928117	0.00225170097002459	NA	MRI1
base_model	-0.0499634919635305	0.0100246542841191	6.22633233818179e-07	27.5065375803839	C19orf53
base_model	0.0164734028293845	0.0049640295046092	0.00090484638398455	38.1860950357037	ZSWIM4
base_model	-0.000903899431064588	0.00210172425611488	0.667140956414881	2.37253193936251	NANOS3
base_model	-0.0181337121827943	0.0103761458891914	0.0805273098100994	NA	CC2D1A
base_model	-0.0588089932802267	0.0150123848591882	8.95220937610788e-05	NA	DCAF15
base_model	-0.000470250902098648	0.0015221825617845	0.757373254694666	3.16974447541209	RLN3
base_model	0.0316375348982563	0.00547228808865191	7.40776053118317e-09	15.5859508438142	IL27RA
base_model	0.0254583530204281	0.0114479484656212	0.0261595209063877	26.4941069939434	MISP3
prop_males	0.0551493297164437	0.0410029513501207	0.178622398076102	63.6348164072561	ADGRE5
base_model	-0.00735323842727368	0.0109928190177286	0.50355104199848	52.8134475902188	PKN1
base_model	-0.0243861902609483	0.0127678958946254	0.0561381638632479	49.8276531061303	SNRPG
prop_males	0.115553522782123	0.0444648989487479	0.00935616397666924	58.8395140446619	TECR
base_model	-0.0112733773591841	0.00518002999581966	0.029531709220284	29.0974320734192	ZNF333
base_model	-0.000842057785062633	0.00138595081404068	0.543474785644292	0	OR7C2
base_model	0.000161065812380825	0.0013973582968514	0.908235471714903	0	CASP14
base_model	0.032039380259077	0.0143871922959458	0.0259514408610857	72.1348908752787	SYDE1
base_model	-0.000395097788983499	0.00143852714309516	0.783581778627122	0.980948439298599	CYP4F22
base_model	2.41283385295832e-05	0.00170767401146102	0.988726777992388	8.34819306281915	CYP4F8
base_model	0.000450061440601449	0.00215372802037015	0.834472783134852	0.372107821890808	CYP4F12
base_model	0.000247391204808823	0.00147458756745029	0.866764411940263	2.98665753511858	OR10H2
base_model	-0.000338767933577051	0.00140919782683617	0.810021951630623	0.446281306675175	LINC00661
base_model	0.107084325015272	0.0321406020533657	0.000863029602970888	NA	TPM4
base_model	0.0409389407449823	0.0346230978162671	0.23704026624535	NA	RAB8A
base_model	-0.000875834663644027	0.00144956211794739	0.545706447180408	0.217837187406393	HSH2D
base_model	0.0183254017074101	0.0104953638215064	0.0808027323428365	31.0734809901314	FAM32A
base_model	-0.0298665551935729	0.00988049181230477	0.00250464075278178	34.677307734962	AP1M1
base_model	-0.0654323009782728	0.0269590608154899	0.0152201153036697	62.3949750513938	KLF2
base_model	-0.0275640806044758	0.00734794185114365	0.000175944280231163	24.3849126888227	C19orf44
time	-0.0567582516961706	0.0197005971606974	0.00396362573745661	65.0704808894007	TMEM38A
base_model	-0.0165593828257075	0.0050257787339894	0.000984605805193672	6.85390736941605	SIN3B
base_model	0.0167947302969279	0.00781958392880875	0.0317313958721236	41.6557261876162	F2RL3
base_model	0.0206507699004867	0.0161723847103567	0.201632055268184	NA	MYO9B
base_model	-0.0113629688714237	0.0154498995357458	0.462052072268406	NA	USE1
base_model	0.0471909147323211	0.0198096243977141	0.0172085393754671	68.2761317576779	OCEL1
base_model	-0.00386834134435789	0.00556027055769532	0.486609840472314	25.2939902713468	ANKLE1
avg_age	0.270990620673345	0.0686600138201487	7.91868778445686e-05	38.6623786541133	MRPL34
base_model	0.0227647692013891	0.0102763597646119	0.0267424875734464	58.2973446006095	GTPBP3
base_model	0.0131366907340555	0.0124697654400279	0.29211950423165	49.7869438527397	MVB12A
base_model	-0.0442220137004147	0.022931381165839	0.0537992227721581	72.6834838811385	SLC27A1
prop_males	-0.0197321676601938	0.0178072458943172	0.267819637722851	0.0915727764510633	PGLS
base_model	0.104489053140253	3.07987034443262e-06	0	NA	COLGALT1
base_model	-0.0570054507007641	0.0172684079761154	0.000962924550717902	NA	MAP1S
base_model	-6.65610924058321e-05	0.0014023389309398	0.962143150508056	0	B3GNT3
base_model	-0.00816118096440699	0.0048138856121119	0.0900106206528219	74.8537046118972	SLC5A5
base_model	-0.0530369723874722	0.0140466186844812	0.000159506341635971	47.2333976682661	CCDC124
base_model	0.00070009910417152	0.00138171111736555	0.612372399935689	0	KCNN1
base_model	-0.150959980209054	0.0535083403807778	0.0047838091809573	86.2477801878156	ARRDC2
base_model	-0.0123606599971562	0.0100692543928906	0.219610466633797	50.6137686564766	MAST3
base_model	-0.0324213687474195	0.0144611775210766	0.0249640148757847	51.7694620279537	PIK3R2
prop_males	-0.191619272302924	0.0807716341453976	0.0176749320691963	94.234408042307	MPV17L2
base_model	-0.0155031760087552	0.00757305956420594	0.0406435258808949	16.3170491619666	PGPEP1
base_model	-0.0529259844584601	0.0179946041381086	0.00326928420253623	77.5804590552586	FKBP8
base_model	-0.00273340277450646	0.0138250601945504	0.843269128510454	NA	SSBP4
base_model	-0.016338455006647	0.0141371448839135	0.247799353831015	NA	KXD1
base_model	-0.0445577595070104	0.0125879093757392	0.000400541520608589	NA	UBA52
base_model	-0.0584941388460779	0.0197395594523972	0.00304364670187754	69.6962438154856	REX1BD
base_model	0.00418574309539887	0.00792675366571292	0.597462809782796	33.9173659220886	TMEM59L
base_model	-0.0244162884796335	0.00830117143532819	0.00326831096842944	51.2564288154469	KLHL26
base_model	-0.0125822889948871	0.00599683351186415	0.0358914144180603	50.5683705859502	CRTC1
base_model	-0.0259726659861577	0.0154102618297541	0.0919087875434524	NA	UPF1
base_model	-0.0382552654267887	0.0109176586675452	0.000458358549744105	NA	DDX49
training	0.0242568886497586	0.0126950128248283	0.0560378007012189	33.3886840677872	ARMC6
avg_age	0.244806733157816	0.061393667577826	6.67755706441118e-05	62.0095730344096	SLC25A42
base_model	-0.00582917294332558	0.0156350682347818	0.709277331998441	83.1416913763736	RFXANK
base_model	0.00577395596057502	0.00870838412210075	0.507308690400312	85.6400945496762	GATAD2A
base_model	-0.0472168283290547	0.0208296115542343	0.0234016690311899	NA	MAU2
base_model	0.0255264996106694	0.0222503309014919	0.251281887140861	NA	NDUFA13
base_model	0.000610518149003815	0.0149249286069067	0.967370886522925	NA	YJEFN3
base_model	-0.00480828287320807	0.00264038163418321	0.0685983415420034	16.2265482662364	CILP2
base_model	0.0262925722504569	0.00924332019152951	0.00444819718526369	58.387985683058	ZNF101
